id,dteday,season,month,hour,is_holiday,weekday,is_workingday,weather_situation,count
6652,2011-10-09,4,10,17,0,0,0,1,438
6653,2011-10-09,4,10,18,0,0,0,1,414
6654,2011-10-09,4,10,19,0,0,0,1,302
6655,2011-10-09,4,10,20,0,0,0,1,193
6656,2011-10-09,4,10,21,0,0,0,1,173
6657,2011-10-09,4,10,22,0,0,0,2,152
6658,2011-10-09,4,10,23,0,0,0,1,123
6659,2011-10-10,4,10,0,1,1,0,1,53
6660,2011-10-10,4,10,1,1,1,0,1,34
6661,2011-10-10,4,10,2,1,1,0,1,19
6662,2011-10-10,4,10,3,1,1,0,1,11
6663,2011-10-10,4,10,4,1,1,0,1,6
6664,2011-10-10,4,10,5,1,1,0,1,21
6665,2011-10-10,4,10,6,1,1,0,1,44
6666,2011-10-10,4,10,7,1,1,0,1,114
6667,2011-10-10,4,10,8,1,1,0,1,254
6668,2011-10-10,4,10,9,1,1,0,1,219
6669,2011-10-10,4,10,10,1,1,0,1,265
6670,2011-10-10,4,10,11,1,1,0,1,322
6671,2011-10-10,4,10,12,1,1,0,2,365
6672,2011-10-10,4,10,13,1,1,0,1,365
6673,2011-10-10,4,10,14,1,1,0,1,370
6674,2011-10-10,4,10,15,1,1,0,2,384
6675,2011-10-10,4,10,16,1,1,0,2,402
6676,2011-10-10,4,10,17,1,1,0,2,459
6677,2011-10-10,4,10,18,1,1,0,2,473
6678,2011-10-10,4,10,19,1,1,0,2,336
6679,2011-10-10,4,10,20,1,1,0,1,225
6680,2011-10-10,4,10,21,1,1,0,1,175
6681,2011-10-10,4,10,22,1,1,0,1,126
6682,2011-10-10,4,10,23,1,1,0,2,75
6683,2011-10-11,4,10,0,0,2,1,2,30
6684,2011-10-11,4,10,1,0,2,1,2,11
6685,2011-10-11,4,10,2,0,2,1,2,5
6686,2011-10-11,4,10,3,0,2,1,2,3
6687,2011-10-11,4,10,4,0,2,1,2,5
6688,2011-10-11,4,10,5,0,2,1,2,20
6689,2011-10-11,4,10,6,0,2,1,1,123
6690,2011-10-11,4,10,7,0,2,1,2,352
6691,2011-10-11,4,10,8,0,2,1,2,406
6692,2011-10-11,4,10,9,0,2,1,2,235
6693,2011-10-11,4,10,10,0,2,1,2,149
6694,2011-10-11,4,10,11,0,2,1,2,123
6695,2011-10-11,4,10,12,0,2,1,2,181
6696,2011-10-11,4,10,13,0,2,1,2,180
6697,2011-10-11,4,10,14,0,2,1,3,171
6698,2011-10-11,4,10,15,0,2,1,2,175
6699,2011-10-11,4,10,16,0,2,1,2,320
6700,2011-10-11,4,10,17,0,2,1,2,604
6701,2011-10-11,4,10,18,0,2,1,2,539
6702,2011-10-11,4,10,19,0,2,1,2,318
6703,2011-10-11,4,10,20,0,2,1,2,234
6704,2011-10-11,4,10,21,0,2,1,2,175
6705,2011-10-11,4,10,22,0,2,1,2,147
6706,2011-10-11,4,10,23,0,2,1,2,57
6707,2011-10-12,4,10,0,0,3,1,2,25
6708,2011-10-12,4,10,1,0,3,1,3,10
6709,2011-10-12,4,10,2,0,3,1,2,2
6710,2011-10-12,4,10,3,0,3,1,3,2
6711,2011-10-12,4,10,4,0,3,1,3,7
6712,2011-10-12,4,10,5,0,3,1,2,22
6713,2011-10-12,4,10,6,0,3,1,2,112
6714,2011-10-12,4,10,7,0,3,1,2,259
6715,2011-10-12,4,10,8,0,3,1,2,404
6716,2011-10-12,4,10,9,0,3,1,2,197
6717,2011-10-12,4,10,10,0,3,1,2,113
6718,2011-10-12,4,10,11,0,3,1,3,120
6719,2011-10-12,4,10,12,0,3,1,3,62
6720,2011-10-12,4,10,13,0,3,1,3,101
6721,2011-10-12,4,10,14,0,3,1,3,78
6722,2011-10-12,4,10,15,0,3,1,3,45
6723,2011-10-12,4,10,16,0,3,1,2,55
6724,2011-10-12,4,10,17,0,3,1,3,251
6725,2011-10-12,4,10,18,0,3,1,3,172
6726,2011-10-12,4,10,19,0,3,1,3,109
6727,2011-10-12,4,10,20,0,3,1,3,90
6728,2011-10-12,4,10,21,0,3,1,3,83
6729,2011-10-12,4,10,22,0,3,1,3,43
6730,2011-10-12,4,10,23,0,3,1,3,54
6731,2011-10-13,4,10,0,0,4,1,2,15
6732,2011-10-13,4,10,1,0,4,1,2,12
6733,2011-10-13,4,10,2,0,4,1,2,4
6734,2011-10-13,4,10,3,0,4,1,2,6
6735,2011-10-13,4,10,4,0,4,1,2,7
6736,2011-10-13,4,10,5,0,4,1,2,17
6737,2011-10-13,4,10,6,0,4,1,3,52
6738,2011-10-13,4,10,7,0,4,1,3,81
6739,2011-10-13,4,10,8,0,4,1,3,209
6740,2011-10-13,4,10,9,0,4,1,3,109
6741,2011-10-13,4,10,10,0,4,1,3,69
6742,2011-10-13,4,10,11,0,4,1,2,84
6743,2011-10-13,4,10,12,0,4,1,2,105
6744,2011-10-13,4,10,13,0,4,1,2,162
6745,2011-10-13,4,10,14,0,4,1,1,133
6746,2011-10-13,4,10,15,0,4,1,1,155
6747,2011-10-13,4,10,16,0,4,1,1,276
6748,2011-10-13,4,10,17,0,4,1,3,479
6749,2011-10-13,4,10,18,0,4,1,3,268
6750,2011-10-13,4,10,19,0,4,1,2,205
6751,2011-10-13,4,10,20,0,4,1,1,181
6752,2011-10-13,4,10,21,0,4,1,1,123
6753,2011-10-13,4,10,22,0,4,1,1,114
6754,2011-10-13,4,10,23,0,4,1,2,47
6755,2011-10-14,4,10,0,0,5,1,1,39
6756,2011-10-14,4,10,1,0,5,1,1,24
6757,2011-10-14,4,10,2,0,5,1,1,6
6758,2011-10-14,4,10,3,0,5,1,1,7
6759,2011-10-14,4,10,4,0,5,1,1,8
6760,2011-10-14,4,10,5,0,5,1,2,17
6761,2011-10-14,4,10,6,0,5,1,3,94
6762,2011-10-14,4,10,7,0,5,1,3,147
6763,2011-10-14,4,10,8,0,5,1,2,209
6764,2011-10-14,4,10,9,0,5,1,2,180
6765,2011-10-14,4,10,10,0,5,1,3,125
6766,2011-10-14,4,10,11,0,5,1,3,87
6767,2011-10-14,4,10,12,0,5,1,3,75
6768,2011-10-14,4,10,13,0,5,1,1,132
6769,2011-10-14,4,10,14,0,5,1,1,156
6770,2011-10-14,4,10,15,0,5,1,1,230
6771,2011-10-14,4,10,16,0,5,1,1,344
6772,2011-10-14,4,10,17,0,5,1,1,481
6773,2011-10-14,4,10,18,0,5,1,1,423
6774,2011-10-14,4,10,19,0,5,1,1,248
6775,2011-10-14,4,10,20,0,5,1,1,196
6776,2011-10-14,4,10,21,0,5,1,1,178
6777,2011-10-14,4,10,22,0,5,1,1,143
6778,2011-10-14,4,10,23,0,5,1,1,95
6779,2011-10-15,4,10,0,0,6,0,1,106
6780,2011-10-15,4,10,1,0,6,0,1,73
6781,2011-10-15,4,10,2,0,6,0,1,56
6782,2011-10-15,4,10,3,0,6,0,1,23
6783,2011-10-15,4,10,4,0,6,0,1,6
6784,2011-10-15,4,10,5,0,6,0,1,7
6785,2011-10-15,4,10,6,0,6,0,1,20
6786,2011-10-15,4,10,7,0,6,0,1,57
6787,2011-10-15,4,10,8,0,6,0,1,125
6788,2011-10-15,4,10,9,0,6,0,1,207
6789,2011-10-15,4,10,10,0,6,0,1,322
6790,2011-10-15,4,10,11,0,6,0,1,374
6791,2011-10-15,4,10,12,0,6,0,1,456
6792,2011-10-15,4,10,13,0,6,0,1,394
6793,2011-10-15,4,10,14,0,6,0,1,472
6794,2011-10-15,4,10,15,0,6,0,1,377
6795,2011-10-15,4,10,16,0,6,0,1,443
6796,2011-10-15,4,10,17,0,6,0,1,441
6797,2011-10-15,4,10,18,0,6,0,1,372
6798,2011-10-15,4,10,19,0,6,0,1,238
6799,2011-10-15,4,10,20,0,6,0,1,179
6800,2011-10-15,4,10,21,0,6,0,1,168
6801,2011-10-15,4,10,22,0,6,0,1,166
6802,2011-10-15,4,10,23,0,6,0,1,135
6803,2011-10-16,4,10,0,0,0,0,1,107
6804,2011-10-16,4,10,1,0,0,0,1,77
6805,2011-10-16,4,10,2,0,0,0,1,65
6806,2011-10-16,4,10,3,0,0,0,1,42
6807,2011-10-16,4,10,4,0,0,0,1,12
6808,2011-10-16,4,10,5,0,0,0,1,7
6809,2011-10-16,4,10,6,0,0,0,1,10
6810,2011-10-16,4,10,7,0,0,0,1,48
6811,2011-10-16,4,10,8,0,0,0,1,99
6812,2011-10-16,4,10,9,0,0,0,1,190
6813,2011-10-16,4,10,10,0,0,0,1,347
6814,2011-10-16,4,10,11,0,0,0,1,377
6815,2011-10-16,4,10,12,0,0,0,1,444
6816,2011-10-16,4,10,13,0,0,0,1,438
6817,2011-10-16,4,10,14,0,0,0,1,462
6818,2011-10-16,4,10,15,0,0,0,1,412
6819,2011-10-16,4,10,16,0,0,0,1,466
6820,2011-10-16,4,10,17,0,0,0,1,405
6821,2011-10-16,4,10,18,0,0,0,1,328
6822,2011-10-16,4,10,19,0,0,0,1,233
6823,2011-10-16,4,10,20,0,0,0,1,178
6824,2011-10-16,4,10,21,0,0,0,1,102
6825,2011-10-16,4,10,22,0,0,0,1,130
6826,2011-10-16,4,10,23,0,0,0,1,62
6827,2011-10-17,4,10,0,0,1,1,1,37
6828,2011-10-17,4,10,1,0,1,1,1,17
6829,2011-10-17,4,10,2,0,1,1,1,7
6830,2011-10-17,4,10,3,0,1,1,1,2
6831,2011-10-17,4,10,4,0,1,1,1,5
6832,2011-10-17,4,10,5,0,1,1,1,29
6833,2011-10-17,4,10,6,0,1,1,1,114
6834,2011-10-17,4,10,7,0,1,1,2,309
6835,2011-10-17,4,10,8,0,1,1,2,414
6836,2011-10-17,4,10,9,0,1,1,2,206
6837,2011-10-17,4,10,10,0,1,1,1,135
6838,2011-10-17,4,10,11,0,1,1,1,166
6839,2011-10-17,4,10,12,0,1,1,1,205
6840,2011-10-17,4,10,13,0,1,1,1,205
6841,2011-10-17,4,10,14,0,1,1,1,166
6842,2011-10-17,4,10,15,0,1,1,1,208
6843,2011-10-17,4,10,16,0,1,1,1,302
6844,2011-10-17,4,10,17,0,1,1,1,620
6845,2011-10-17,4,10,18,0,1,1,1,518
6846,2011-10-17,4,10,19,0,1,1,1,333
6847,2011-10-17,4,10,20,0,1,1,1,229
6848,2011-10-17,4,10,21,0,1,1,1,177
6849,2011-10-17,4,10,22,0,1,1,1,104
6850,2011-10-17,4,10,23,0,1,1,2,62
6851,2011-10-18,4,10,0,0,2,1,1,31
6852,2011-10-18,4,10,1,0,2,1,2,11
6853,2011-10-18,4,10,2,0,2,1,1,5
6854,2011-10-18,4,10,3,0,2,1,1,1
6855,2011-10-18,4,10,4,0,2,1,2,4
6856,2011-10-18,4,10,5,0,2,1,2,21
6857,2011-10-18,4,10,6,0,2,1,1,109
6858,2011-10-18,4,10,7,0,2,1,1,341
6859,2011-10-18,4,10,8,0,2,1,1,499
6860,2011-10-18,4,10,9,0,2,1,2,227
6861,2011-10-18,4,10,10,0,2,1,2,102
6862,2011-10-18,4,10,11,0,2,1,2,147
6863,2011-10-18,4,10,12,0,2,1,2,201
6864,2011-10-18,4,10,13,0,2,1,2,219
6865,2011-10-18,4,10,14,0,2,1,2,169
6866,2011-10-18,4,10,15,0,2,1,1,205
6867,2011-10-18,4,10,16,0,2,1,1,304
6868,2011-10-18,4,10,17,0,2,1,1,625
6869,2011-10-18,4,10,18,0,2,1,1,570
6870,2011-10-18,4,10,19,0,2,1,1,317
6871,2011-10-18,4,10,20,0,2,1,1,227
6872,2011-10-18,4,10,21,0,2,1,2,206
6873,2011-10-18,4,10,22,0,2,1,2,137
6874,2011-10-18,4,10,23,0,2,1,2,70
6875,2011-10-19,4,10,0,0,3,1,2,34
6876,2011-10-19,4,10,1,0,3,1,2,16
6877,2011-10-19,4,10,2,0,3,1,2,7
6878,2011-10-19,4,10,4,0,3,1,3,3
6879,2011-10-19,4,10,5,0,3,1,3,3
6880,2011-10-19,4,10,6,0,3,1,3,31
6881,2011-10-19,4,10,7,0,3,1,3,68
6882,2011-10-19,4,10,8,0,3,1,3,210
6883,2011-10-19,4,10,9,0,3,1,3,202
6884,2011-10-19,4,10,10,0,3,1,3,123
6885,2011-10-19,4,10,11,0,3,1,3,149
6886,2011-10-19,4,10,12,0,3,1,3,130
6887,2011-10-19,4,10,13,0,3,1,2,106
6888,2011-10-19,4,10,14,0,3,1,3,97
6889,2011-10-19,4,10,15,0,3,1,3,120
6890,2011-10-19,4,10,16,0,3,1,3,201
6891,2011-10-19,4,10,17,0,3,1,3,181
6892,2011-10-19,4,10,18,0,3,1,3,140
6893,2011-10-19,4,10,19,0,3,1,2,197
6894,2011-10-19,4,10,20,0,3,1,3,145
6895,2011-10-19,4,10,21,0,3,1,2,85
6896,2011-10-19,4,10,22,0,3,1,2,107
6897,2011-10-19,4,10,23,0,3,1,2,69
6898,2011-10-20,4,10,0,0,4,1,1,26
6899,2011-10-20,4,10,1,0,4,1,1,15
6900,2011-10-20,4,10,2,0,4,1,1,4
6901,2011-10-20,4,10,3,0,4,1,1,1
6902,2011-10-20,4,10,4,0,4,1,1,8
6903,2011-10-20,4,10,5,0,4,1,1,26
6904,2011-10-20,4,10,6,0,4,1,1,92
6905,2011-10-20,4,10,7,0,4,1,1,318
6906,2011-10-20,4,10,8,0,4,1,1,426
6907,2011-10-20,4,10,9,0,4,1,1,223
6908,2011-10-20,4,10,10,0,4,1,1,130
6909,2011-10-20,4,10,11,0,4,1,1,129
6910,2011-10-20,4,10,12,0,4,1,1,199
6911,2011-10-20,4,10,13,0,4,1,1,164
6912,2011-10-20,4,10,14,0,4,1,2,155
6913,2011-10-20,4,10,15,0,4,1,2,160
6914,2011-10-20,4,10,16,0,4,1,2,234
6915,2011-10-20,4,10,17,0,4,1,2,494
6916,2011-10-20,4,10,18,0,4,1,2,469
6917,2011-10-20,4,10,19,0,4,1,1,298
6918,2011-10-20,4,10,20,0,4,1,2,241
6919,2011-10-20,4,10,21,0,4,1,1,165
6920,2011-10-20,4,10,22,0,4,1,1,128
6921,2011-10-20,4,10,23,0,4,1,1,90
6922,2011-10-21,4,10,0,0,5,1,1,50
6923,2011-10-21,4,10,1,0,5,1,1,26
6924,2011-10-21,4,10,2,0,5,1,1,18
6925,2011-10-21,4,10,3,0,5,1,1,7
6926,2011-10-21,4,10,4,0,5,1,1,6
6927,2011-10-21,4,10,5,0,5,1,1,31
6928,2011-10-21,4,10,6,0,5,1,1,85
6929,2011-10-21,4,10,7,0,5,1,1,233
6930,2011-10-21,4,10,8,0,5,1,1,402
6931,2011-10-21,4,10,9,0,5,1,2,222
6932,2011-10-21,4,10,10,0,5,1,1,138
6933,2011-10-21,4,10,11,0,5,1,1,174
6934,2011-10-21,4,10,12,0,5,1,1,240
6935,2011-10-21,4,10,13,0,5,1,1,206
6936,2011-10-21,4,10,14,0,5,1,1,198
6937,2011-10-21,4,10,15,0,5,1,1,235
6938,2011-10-21,4,10,16,0,5,1,1,302
6939,2011-10-21,4,10,17,0,5,1,2,524
6940,2011-10-21,4,10,18,0,5,1,2,397
6941,2011-10-21,4,10,19,0,5,1,2,253
6942,2011-10-21,4,10,20,0,5,1,2,184
6943,2011-10-21,4,10,21,0,5,1,1,143
6944,2011-10-21,4,10,22,0,5,1,1,113
6945,2011-10-21,4,10,23,0,5,1,1,117
6946,2011-10-22,4,10,0,0,6,0,1,96
6947,2011-10-22,4,10,1,0,6,0,1,70
6948,2011-10-22,4,10,2,0,6,0,1,31
6949,2011-10-22,4,10,3,0,6,0,1,20
6950,2011-10-22,4,10,4,0,6,0,1,8
6951,2011-10-22,4,10,5,0,6,0,1,8
6952,2011-10-22,4,10,6,0,6,0,1,18
6953,2011-10-22,4,10,7,0,6,0,1,57
6954,2011-10-22,4,10,8,0,6,0,1,114
6955,2011-10-22,4,10,9,0,6,0,1,169
6956,2011-10-22,4,10,10,0,6,0,2,236
6957,2011-10-22,4,10,11,0,6,0,2,282
6958,2011-10-22,4,10,12,0,6,0,1,343
6959,2011-10-22,4,10,13,0,6,0,1,322
6960,2011-10-22,4,10,14,0,6,0,2,310
6961,2011-10-22,4,10,15,0,6,0,1,382
6962,2011-10-22,4,10,16,0,6,0,1,359
6963,2011-10-22,4,10,17,0,6,0,1,360
6964,2011-10-22,4,10,18,0,6,0,1,335
6965,2011-10-22,4,10,19,0,6,0,1,220
6966,2011-10-22,4,10,20,0,6,0,1,159
6967,2011-10-22,4,10,21,0,6,0,1,157
6968,2011-10-22,4,10,22,0,6,0,1,144
6969,2011-10-22,4,10,23,0,6,0,1,108
6970,2011-10-23,4,10,0,0,0,0,1,88
6971,2011-10-23,4,10,1,0,0,0,1,71
6972,2011-10-23,4,10,2,0,0,0,1,50
6973,2011-10-23,4,10,3,0,0,0,1,46
6974,2011-10-23,4,10,4,0,0,0,1,6
6975,2011-10-23,4,10,5,0,0,0,1,3
6976,2011-10-23,4,10,6,0,0,0,1,12
6977,2011-10-23,4,10,7,0,0,0,1,21
6978,2011-10-23,4,10,8,0,0,0,1,88
6979,2011-10-23,4,10,9,0,0,0,1,143
6980,2011-10-23,4,10,10,0,0,0,1,289
6981,2011-10-23,4,10,11,0,0,0,1,333
6982,2011-10-23,4,10,12,0,0,0,1,413
6983,2011-10-23,4,10,13,0,0,0,1,415
6984,2011-10-23,4,10,14,0,0,0,1,408
6985,2011-10-23,4,10,15,0,0,0,1,387
6986,2011-10-23,4,10,16,0,0,0,1,405
6987,2011-10-23,4,10,17,0,0,0,1,340
6988,2011-10-23,4,10,18,0,0,0,1,284
6989,2011-10-23,4,10,19,0,0,0,1,193
6990,2011-10-23,4,10,20,0,0,0,1,144
6991,2011-10-23,4,10,21,0,0,0,1,99
6992,2011-10-23,4,10,22,0,0,0,1,94
6993,2011-10-23,4,10,23,0,0,0,1,49
6994,2011-10-24,4,10,0,0,1,1,1,32
6995,2011-10-24,4,10,1,0,1,1,1,15
6996,2011-10-24,4,10,2,0,1,1,1,7
6997,2011-10-24,4,10,3,0,1,1,1,4
6998,2011-10-24,4,10,4,0,1,1,1,6
6999,2011-10-24,4,10,5,0,1,1,1,21
7000,2011-10-24,4,10,6,0,1,1,1,86
7001,2011-10-24,4,10,7,0,1,1,2,285
7002,2011-10-24,4,10,8,0,1,1,2,398
7003,2011-10-24,4,10,9,0,1,1,2,195
7004,2011-10-24,4,10,10,0,1,1,2,129
7005,2011-10-24,4,10,11,0,1,1,2,168
7006,2011-10-24,4,10,12,0,1,1,2,220
7007,2011-10-24,4,10,13,0,1,1,2,198
7008,2011-10-24,4,10,14,0,1,1,2,206
7009,2011-10-24,4,10,15,0,1,1,1,177
7010,2011-10-24,4,10,16,0,1,1,1,310
7011,2011-10-24,4,10,17,0,1,1,1,614
7012,2011-10-24,4,10,18,0,1,1,1,486
7013,2011-10-24,4,10,19,0,1,1,3,237
7014,2011-10-24,4,10,20,0,1,1,1,129
7015,2011-10-24,4,10,21,0,1,1,1,126
7016,2011-10-24,4,10,22,0,1,1,1,79
7017,2011-10-24,4,10,23,0,1,1,1,59
7018,2011-10-25,4,10,0,0,2,1,1,30
7019,2011-10-25,4,10,1,0,2,1,1,11
7020,2011-10-25,4,10,2,0,2,1,1,5
7021,2011-10-25,4,10,3,0,2,1,1,4
7022,2011-10-25,4,10,4,0,2,1,1,5
7023,2011-10-25,4,10,5,0,2,1,1,24
7024,2011-10-25,4,10,6,0,2,1,1,98
7025,2011-10-25,4,10,7,0,2,1,1,314
7026,2011-10-25,4,10,8,0,2,1,1,408
7027,2011-10-25,4,10,9,0,2,1,1,223
7028,2011-10-25,4,10,10,0,2,1,1,128
7029,2011-10-25,4,10,11,0,2,1,1,166
7030,2011-10-25,4,10,12,0,2,1,1,200
7031,2011-10-25,4,10,13,0,2,1,1,198
7032,2011-10-25,4,10,14,0,2,1,1,200
7033,2011-10-25,4,10,15,0,2,1,1,234
7034,2011-10-25,4,10,16,0,2,1,1,285
7035,2011-10-25,4,10,17,0,2,1,1,585
7036,2011-10-25,4,10,18,0,2,1,1,518
7037,2011-10-25,4,10,19,0,2,1,1,338
7038,2011-10-25,4,10,20,0,2,1,1,248
7039,2011-10-25,4,10,21,0,2,1,1,201
7040,2011-10-25,4,10,22,0,2,1,1,170
7041,2011-10-25,4,10,23,0,2,1,1,94
7042,2011-10-26,4,10,0,0,3,1,1,32
7043,2011-10-26,4,10,1,0,3,1,1,12
7044,2011-10-26,4,10,2,0,3,1,1,3
7045,2011-10-26,4,10,3,0,3,1,1,3
7046,2011-10-26,4,10,4,0,3,1,1,5
7047,2011-10-26,4,10,5,0,3,1,1,21
7048,2011-10-26,4,10,6,0,3,1,1,92
7049,2011-10-26,4,10,7,0,3,1,1,299
7050,2011-10-26,4,10,8,0,3,1,2,464
7051,2011-10-26,4,10,9,0,3,1,2,240
7052,2011-10-26,4,10,10,0,3,1,2,131
7053,2011-10-26,4,10,11,0,3,1,1,155
7054,2011-10-26,4,10,12,0,3,1,3,194
7055,2011-10-26,4,10,13,0,3,1,3,82
7056,2011-10-26,4,10,14,0,3,1,2,66
7057,2011-10-26,4,10,15,0,3,1,2,70
7058,2011-10-26,4,10,16,0,3,1,2,213
7059,2011-10-26,4,10,17,0,3,1,2,454
7060,2011-10-26,4,10,18,0,3,1,1,453
7061,2011-10-26,4,10,19,0,3,1,1,331
7062,2011-10-26,4,10,20,0,3,1,1,207
7063,2011-10-26,4,10,21,0,3,1,2,157
7064,2011-10-26,4,10,22,0,3,1,2,135
7065,2011-10-26,4,10,23,0,3,1,2,75
7066,2011-10-27,4,10,0,0,4,1,1,26
7067,2011-10-27,4,10,1,0,4,1,1,11
7068,2011-10-27,4,10,2,0,4,1,3,8
7069,2011-10-27,4,10,3,0,4,1,3,4
7070,2011-10-27,4,10,4,0,4,1,3,4
7071,2011-10-27,4,10,5,0,4,1,3,15
7072,2011-10-27,4,10,6,0,4,1,3,46
7073,2011-10-27,4,10,7,0,4,1,2,137
7074,2011-10-27,4,10,8,0,4,1,3,316
7075,2011-10-27,4,10,9,0,4,1,2,171
7076,2011-10-27,4,10,10,0,4,1,3,62
7077,2011-10-27,4,10,11,0,4,1,3,52
7078,2011-10-27,4,10,12,0,4,1,3,53
7079,2011-10-27,4,10,13,0,4,1,2,74
7080,2011-10-27,4,10,14,0,4,1,2,92
7081,2011-10-27,4,10,15,0,4,1,2,107
7082,2011-10-27,4,10,16,0,4,1,2,207
7083,2011-10-27,4,10,17,0,4,1,2,322
7084,2011-10-27,4,10,18,0,4,1,2,240
7085,2011-10-27,4,10,19,0,4,1,2,219
7086,2011-10-27,4,10,20,0,4,1,1,182
7087,2011-10-27,4,10,21,0,4,1,1,132
7088,2011-10-27,4,10,22,0,4,1,1,111
7089,2011-10-27,4,10,23,0,4,1,1,68
7090,2011-10-28,4,10,0,0,5,1,1,44
7091,2011-10-28,4,10,1,0,5,1,1,16
7092,2011-10-28,4,10,2,0,5,1,1,4
7093,2011-10-28,4,10,3,0,5,1,1,8
7094,2011-10-28,4,10,4,0,5,1,1,10
7095,2011-10-28,4,10,5,0,5,1,2,25
7096,2011-10-28,4,10,6,0,5,1,1,75
7097,2011-10-28,4,10,7,0,5,1,1,205
7098,2011-10-28,4,10,8,0,5,1,1,374
7099,2011-10-28,4,10,9,0,5,1,1,229
7100,2011-10-28,4,10,10,0,5,1,1,130
7101,2011-10-28,4,10,11,0,5,1,1,168
7102,2011-10-28,4,10,12,0,5,1,2,213
7103,2011-10-28,4,10,13,0,5,1,2,228
7104,2011-10-28,4,10,14,0,5,1,2,185
7105,2011-10-28,4,10,15,0,5,1,2,215
7106,2011-10-28,4,10,16,0,5,1,2,308
7107,2011-10-28,4,10,17,0,5,1,2,446
7108,2011-10-28,4,10,18,0,5,1,2,368
7109,2011-10-28,4,10,19,0,5,1,2,204
7110,2011-10-28,4,10,20,0,5,1,3,143
7111,2011-10-28,4,10,21,0,5,1,3,74
7112,2011-10-28,4,10,22,0,5,1,3,36
7113,2011-10-28,4,10,23,0,5,1,3,39
7114,2011-10-29,4,10,0,0,6,0,3,19
7115,2011-10-29,4,10,1,0,6,0,3,18
7116,2011-10-29,4,10,2,0,6,0,3,17
7117,2011-10-29,4,10,3,0,6,0,3,8
7118,2011-10-29,4,10,4,0,6,0,3,1
7119,2011-10-29,4,10,5,0,6,0,3,1
7120,2011-10-29,4,10,6,0,6,0,3,5
7121,2011-10-29,4,10,7,0,6,0,3,7
7122,2011-10-29,4,10,8,0,6,0,3,20
7123,2011-10-29,4,10,9,0,6,0,3,20
7124,2011-10-29,4,10,10,0,6,0,3,12
7125,2011-10-29,4,10,11,0,6,0,3,27
7126,2011-10-29,4,10,12,0,6,0,3,50
7127,2011-10-29,4,10,13,0,6,0,3,30
7128,2011-10-29,4,10,14,0,6,0,3,29
7129,2011-10-29,4,10,15,0,6,0,3,41
7130,2011-10-29,4,10,16,0,6,0,3,22
7131,2011-10-29,4,10,17,0,6,0,3,31
7132,2011-10-29,4,10,18,0,6,0,3,43
7133,2011-10-29,4,10,19,0,6,0,1,39
7134,2011-10-29,4,10,20,0,6,0,1,47
7135,2011-10-29,4,10,21,0,6,0,1,50
7136,2011-10-29,4,10,22,0,6,0,1,54
7137,2011-10-29,4,10,23,0,6,0,1,36
7138,2011-10-30,4,10,0,0,0,0,1,54
7139,2011-10-30,4,10,1,0,0,0,1,43
7140,2011-10-30,4,10,2,0,0,0,1,50
7141,2011-10-30,4,10,3,0,0,0,1,33
7142,2011-10-30,4,10,4,0,0,0,1,11
7143,2011-10-30,4,10,5,0,0,0,1,4
7144,2011-10-30,4,10,6,0,0,0,1,10
7145,2011-10-30,4,10,7,0,0,0,1,22
7146,2011-10-30,4,10,8,0,0,0,1,80
7147,2011-10-30,4,10,9,0,0,0,1,147
7148,2011-10-30,4,10,10,0,0,0,1,178
7149,2011-10-30,4,10,11,0,0,0,1,240
7150,2011-10-30,4,10,12,0,0,0,1,314
7151,2011-10-30,4,10,13,0,0,0,1,345
7152,2011-10-30,4,10,14,0,0,0,1,300
7153,2011-10-30,4,10,15,0,0,0,1,290
7154,2011-10-30,4,10,16,0,0,0,1,320
7155,2011-10-30,4,10,17,0,0,0,1,245
7156,2011-10-30,4,10,18,0,0,0,1,213
7157,2011-10-30,4,10,19,0,0,0,1,153
7158,2011-10-30,4,10,20,0,0,0,1,92
7159,2011-10-30,4,10,21,0,0,0,1,79
7160,2011-10-30,4,10,22,0,0,0,1,71
7161,2011-10-30,4,10,23,0,0,0,1,37
7162,2011-10-31,4,10,0,0,1,1,1,23
7163,2011-10-31,4,10,1,0,1,1,1,13
7164,2011-10-31,4,10,2,0,1,1,1,3
7165,2011-10-31,4,10,3,0,1,1,1,3
7166,2011-10-31,4,10,4,0,1,1,1,6
7167,2011-10-31,4,10,5,0,1,1,1,18
7168,2011-10-31,4,10,6,0,1,1,1,86
7169,2011-10-31,4,10,7,0,1,1,1,227
7170,2011-10-31,4,10,8,0,1,1,2,372
7171,2011-10-31,4,10,9,0,1,1,2,211
7172,2011-10-31,4,10,10,0,1,1,2,105
7173,2011-10-31,4,10,11,0,1,1,1,128
7174,2011-10-31,4,10,12,0,1,1,1,170
7175,2011-10-31,4,10,13,0,1,1,2,152
7176,2011-10-31,4,10,14,0,1,1,2,141
7177,2011-10-31,4,10,15,0,1,1,1,168
7178,2011-10-31,4,10,16,0,1,1,1,272
7179,2011-10-31,4,10,17,0,1,1,1,486
7180,2011-10-31,4,10,18,0,1,1,1,422
7181,2011-10-31,4,10,19,0,1,1,1,238
7182,2011-10-31,4,10,20,0,1,1,1,172
7183,2011-10-31,4,10,21,0,1,1,2,116
7184,2011-10-31,4,10,22,0,1,1,2,85
7185,2011-10-31,4,10,23,0,1,1,2,52
7186,2011-11-01,4,11,0,0,2,1,2,21
7187,2011-11-01,4,11,1,0,2,1,1,11
7188,2011-11-01,4,11,2,0,2,1,2,4
